Minute,religion,pro_services,care_household_members,social_relax_leisure,travel,household_services,gov_services,eat_drink,volunteering,household_activities,care_non_household_members,sports_exercise,calls,personal_care,consumer_purchases,work,education
1231,0.00052,0.00013,0.00244,0.06795,0.0082,0.00001,0,0.00381,0.00045,0.0057,0.00063,0.00147,0.00249,0.88394,0.00049,0.01929,0.00249
1232,0.00052,0.00013,0.0024,0.06789,0.00806,0.00001,0,0.00385,0.00045,0.00562,0.00059,0.00147,0.00247,0.8843,0.00049,0.01923,0.00249
1233,0.00052,0.00013,0.0024,0.06783,0.00803,0.00001,0,0.00381,0.00045,0.0056,0.00057,0.00148,0.00246,0.88452,0.00046,0.01925,0.00249
1234,0.00052,0.00013,0.00239,0.06779,0.00803,0.00001,0,0.00381,0.00044,0.00557,0.00054,0.00148,0.00245,0.88464,0.00046,0.01925,0.00248
1235,0.00049,0.00012,0.00221,0.0675,0.00745,0.00001,0,0.00362,0.00042,0.00534,0.00047,0.00148,0.0024,0.88629,0.0005,0.01924,0.00246
1236,0.00048,0.00012,0.00221,0.06744,0.00741,0.00001,0,0.0036,0.00041,0.00535,0.00046,0.00148,0.00241,0.88645,0.00048,0.01924,0.00246
1237,0.00048,0.00012,0.0022,0.06745,0.00734,0.00001,0,0.00361,0.00041,0.00532,0.00044,0.00149,0.0024,0.88658,0.00048,0.01922,0.00246
1238,0.00048,0.00012,0.00219,0.06746,0.00723,0.00001,0,0.00363,0.00041,0.0053,0.00043,0.00149,0.00238,0.8867,0.00049,0.01922,0.00246
1239,0.00048,0.00012,0.0022,0.06741,0.00722,0.00001,0,0.00363,0.00041,0.0053,0.00043,0.00148,0.00239,0.88675,0.00048,0.01922,0.00246
1240,0.00045,0.00012,0.00204,0.06671,0.00645,0.00001,0,0.00336,0.00041,0.00502,0.00051,0.00149,0.00224,0.88892,0.00052,0.01929,0.00245
1241,0.00045,0.00013,0.00202,0.06668,0.00649,0.00001,0,0.00335,0.00041,0.00504,0.00039,0.0015,0.00224,0.88901,0.00052,0.0193,0.00245
1242,0.00045,0.00013,0.002,0.06664,0.00645,0.00001,0,0.00332,0.00041,0.005,0.00038,0.0015,0.00222,0.8892,0.00051,0.01931,0.00245
1243,0.00045,0.00013,0.002,0.06659,0.00641,0.00001,0,0.00334,0.00041,0.00495,0.00038,0.0015,0.00222,0.88933,0.0005,0.01931,0.00245
1244,0.00045,0.00013,0.002,0.06656,0.00639,0.00001,0,0.00335,0.00041,0.00494,0.00038,0.0015,0.00222,0.88937,0.00051,0.01931,0.00246
1245,0.00039,0.00015,0.00182,0.06431,0.00562,0.00001,0,0.00323,0.0004,0.00478,0.00043,0.00148,0.0022,0.89304,0.00045,0.01936,0.00233
1246,0.00039,0.00013,0.00183,0.06431,0.00557,0.00001,0,0.00322,0.0004,0.00474,0.00042,0.00149,0.00214,0.89318,0.00044,0.01937,0.00233
1247,0.0004,0.00013,0.0018,0.06428,0.00539,0.00001,0,0.0032,0.0004,0.00469,0.00042,0.0015,0.00213,0.89345,0.00046,0.0194,0.00233
1248,0.0004,0.00013,0.0018,0.06427,0.00535,0.00001,0,0.00321,0.0004,0.00467,0.00043,0.0015,0.00212,0.89351,0.00047,0.01939,0.00233
1249,0.0004,0.00013,0.0018,0.06422,0.00539,0.00001,0,0.00321,0.0004,0.00465,0.00042,0.0015,0.00212,0.89357,0.00044,0.01939,0.00233
1250,0.00041,0.00014,0.00173,0.06376,0.00488,0.00001,0,0.00308,0.0004,0.00463,0.00044,0.00148,0.00206,0.89493,0.00038,0.01937,0.00228
1251,0.00041,0.00014,0.0017,0.06372,0.00488,0.00001,0.00001,0.00307,0.0004,0.00462,0.00043,0.00148,0.00206,0.89504,0.00038,0.01937,0.00228
1252,0.00041,0.00014,0.00168,0.06365,0.00492,0.00001,0.00001,0.00303,0.0004,0.00459,0.00041,0.00148,0.00206,0.8952,0.00037,0.01938,0.00227
1253,0.00041,0.00014,0.00167,0.0636,0.00494,0.00001,0.00001,0.00302,0.0004,0.00445,0.0004,0.00148,0.00205,0.89538,0.00037,0.01938,0.0023
1254,0.00041,0.00014,0.00167,0.06355,0.00493,0.00001,0.00001,0.00301,0.0004,0.00444,0.0004,0.00148,0.00205,0.89544,0.00039,0.01937,0.0023
1255,0.00039,0.00014,0.00166,0.06287,0.0048,0.00001,0.00001,0.00297,0.00042,0.00431,0.00037,0.00147,0.00202,0.89653,0.00039,0.01935,0.00229
1256,0.00039,0.00014,0.00166,0.06282,0.00479,0.00001,0.00001,0.00298,0.00042,0.00431,0.00037,0.00146,0.00201,0.89659,0.00039,0.01935,0.00229
1257,0.00039,0.00014,0.00166,0.0628,0.00474,0.00001,0.00001,0.00298,0.00042,0.0043,0.00037,0.00146,0.00201,0.89668,0.00038,0.01935,0.00229
1258,0.00039,0.00014,0.00167,0.06272,0.00474,0.00001,0.00001,0.00299,0.00042,0.00429,0.00036,0.00147,0.00202,0.89674,0.00038,0.01935,0.00229
1259,0.00039,0.00014,0.00167,0.06273,0.00471,0.00001,0,0.00299,0.00042,0.00432,0.00036,0.00147,0.00201,0.89674,0.00037,0.01935,0.00229
1260,0.00038,0.00014,0.00227,0.04501,0.00755,0,0,0.00328,0.00037,0.00425,0.00034,0.00119,0.00181,0.91447,0.00041,0.01678,0.00174
1261,0.00038,0.00014,0.00228,0.04501,0.00735,0,0,0.0033,0.00034,0.00418,0.00035,0.00119,0.0018,0.91473,0.00042,0.01678,0.00174
1262,0.00038,0.00014,0.00228,0.04486,0.00727,0,0,0.00337,0.00034,0.00414,0.00036,0.00119,0.00179,0.91493,0.00044,0.01677,0.00174
1263,0.00038,0.00014,0.00227,0.04487,0.00718,0,0,0.00337,0.00034,0.00412,0.00034,0.00119,0.00179,0.91512,0.00043,0.01676,0.0017
1264,0.00038,0.00014,0.00226,0.04492,0.00709,0,0,0.00336,0.00034,0.0041,0.00034,0.00119,0.0018,0.91522,0.00043,0.01674,0.00169
1265,0.00037,0.00014,0.00217,0.04468,0.00635,0,0,0.00319,0.00034,0.00379,0.00034,0.00116,0.00174,0.91692,0.00046,0.01667,0.00166
1266,0.00037,0.00014,0.00217,0.04465,0.00637,0,0,0.00314,0.00034,0.00375,0.00033,0.00116,0.00173,0.91703,0.00046,0.01667,0.00166
1267,0.00037,0.00014,0.00216,0.04461,0.00626,0,0,0.00308,0.00034,0.00372,0.00035,0.00116,0.00175,0.91726,0.00048,0.01667,0.00165
1268,0.00037,0.00014,0.00213,0.04458,0.00628,0,0,0.00306,0.00034,0.00369,0.00035,0.00116,0.00173,0.91736,0.00048,0.01668,0.00165
1269,0.00037,0.00014,0.00213,0.04457,0.00629,0,0,0.00306,0.00034,0.00367,0.00035,0.00116,0.00173,0.91743,0.00046,0.01666,0.00165
1270,0.00036,0.00013,0.0021,0.04399,0.00532,0.00002,0,0.0029,0.00032,0.00351,0.00039,0.00114,0.00169,0.91928,0.00043,0.01686,0.00155
1271,0.00036,0.00013,0.0021,0.04395,0.00534,0.00002,0,0.0029,0.00032,0.0035,0.00038,0.00114,0.0017,0.91934,0.00042,0.01686,0.00154
1272,0.00036,0.00013,0.0021,0.04379,0.00532,0.00002,0,0.00291,0.00032,0.00347,0.00037,0.00114,0.00176,0.9195,0.0004,0.01686,0.00154
1273,0.00036,0.00013,0.00208,0.04381,0.00529,0.00002,0,0.00293,0.00032,0.00347,0.00037,0.00114,0.00174,0.91953,0.0004,0.01687,0.00154
1274,0.00036,0.00013,0.00206,0.04374,0.0053,0.00002,0,0.00292,0.00032,0.00344,0.00036,0.00114,0.00174,0.91965,0.0004,0.01688,0.00154
1275,0.00037,0.00012,0.00177,0.04264,0.00495,0.00002,0,0.00265,0.00031,0.00332,0.00037,0.00112,0.00161,0.9218,0.0004,0.01708,0.00147
1276,0.00037,0.00012,0.00176,0.04261,0.00493,0.00002,0,0.00265,0.00031,0.00332,0.00036,0.00112,0.00161,0.92189,0.00039,0.01707,0.00146
1277,0.00037,0.00012,0.00177,0.04254,0.00494,0.00002,0,0.00266,0.00031,0.00331,0.00033,0.00112,0.00161,0.92197,0.00038,0.01709,0.00146
1278,0.00037,0.00012,0.00177,0.04251,0.00496,0.00002,0,0.00264,0.00031,0.0033,0.00032,0.00112,0.0016,0.92202,0.00037,0.01709,0.00146
1279,0.00037,0.00012,0.00177,0.04249,0.00487,0.00002,0,0.00264,0.00031,0.00329,0.00037,0.00112,0.0016,0.92212,0.00037,0.01709,0.00146
1280,0.00036,0.00012,0.00162,0.0421,0.00436,0.00002,0,0.00247,0.0003,0.00318,0.00039,0.00114,0.00155,0.92351,0.00032,0.01714,0.00144
1281,0.00036,0.00012,0.00161,0.0421,0.00434,0.00002,0,0.00252,0.0003,0.0032,0.00035,0.00114,0.00154,0.92354,0.00031,0.01712,0.00144
1282,0.00036,0.00012,0.00159,0.04207,0.00434,0.00002,0,0.0025,0.0003,0.00317,0.00034,0.00114,0.00154,0.92364,0.00031,0.01712,0.00144
1283,0.00036,0.00012,0.00158,0.04207,0.00432,0.00002,0,0.00248,0.0003,0.00316,0.00034,0.00114,0.00154,0.92369,0.00031,0.01713,0.00144
1284,0.00036,0.00012,0.00158,0.04206,0.0043,0.00002,0,0.00249,0.0003,0.00315,0.00033,0.00114,0.00153,0.92375,0.00031,0.01713,0.00144
1285,0.00034,0.00012,0.00148,0.04175,0.00413,0.00002,0,0.00238,0.00029,0.00306,0.00038,0.00113,0.00155,0.92452,0.0003,0.01713,0.00142
1286,0.00034,0.00012,0.00148,0.04173,0.00423,0.00002,0,0.00236,0.00029,0.00304,0.0003,0.00113,0.00152,0.92458,0.00031,0.01713,0.00142
1287,0.00034,0.00012,0.00148,0.04173,0.00416,0.00002,0,0.00233,0.00029,0.00303,0.00032,0.00113,0.00154,0.92466,0.00031,0.01711,0.00142
1288,0.00034,0.00012,0.00148,0.0417,0.00416,0.00002,0,0.00233,0.00029,0.00303,0.00031,0.00112,0.00153,0.9247,0.00031,0.01711,0.00144
1289,0.00033,0.00012,0.00148,0.04167,0.00417,0,0,0.00233,0.00029,0.00302,0.0003,0.00112,0.00153,0.92477,0.00032,0.01711,0.00144
1290,0.00031,0.00011,0.00184,0.03583,0.00539,0,0,0.00239,0.00023,0.00317,0.00028,0.00109,0.00138,0.93086,0.00028,0.0158,0.00104
1291,0.00031,0.00011,0.00181,0.03579,0.00525,0,0,0.00238,0.00023,0.00316,0.00032,0.00108,0.00138,0.93106,0.00028,0.0158,0.00104
1292,0.00031,0.00011,0.00179,0.03569,0.00521,0,0,0.00237,0.00023,0.00313,0.00025,0.00108,0.00134,0.93137,0.00029,0.01579,0.00104
1293,0.00031,0.00011,0.00179,0.03565,0.0051,0,0,0.00238,0.00023,0.00316,0.00024,0.00108,0.00133,0.9315,0.00028,0.01579,0.00104
1294,0.00031,0.00011,0.0018,0.03564,0.00509,0,0,0.00237,0.00023,0.00316,0.00024,0.00109,0.00133,0.93151,0.00028,0.01579,0.00104
1295,0.0003,0.00011,0.00178,0.03555,0.00475,0,0.00001,0.00228,0.00023,0.00297,0.00024,0.0011,0.00135,0.93219,0.00031,0.01579,0.00104
1296,0.00031,0.00011,0.00178,0.03549,0.00471,0,0.00001,0.0023,0.00023,0.00289,0.00023,0.0011,0.00135,0.93233,0.00031,0.01581,0.00104
1297,0.00031,0.00011,0.00177,0.03554,0.00466,0,0.00001,0.0023,0.00023,0.00286,0.00023,0.0011,0.00135,0.93241,0.00028,0.01581,0.00104
1298,0.00031,0.00011,0.00177,0.03556,0.00463,0,0.00001,0.0023,0.00023,0.00284,0.00024,0.00109,0.00134,0.93243,0.00028,0.01581,0.00104
1299,0.00031,0.00011,0.00177,0.03555,0.00464,0,0.00001,0.0023,0.00023,0.00283,0.00023,0.00109,0.00135,0.93247,0.00028,0.01581,0.00104
1300,0.00029,0.00011,0.00167,0.03528,0.00428,0,0.00001,0.00211,0.00023,0.00268,0.00034,0.00105,0.00132,0.93342,0.00026,0.01591,0.00104
1301,0.00029,0.00011,0.00166,0.03525,0.00422,0,0.00001,0.00211,0.00023,0.00269,0.00029,0.00105,0.00131,0.93356,0.00027,0.01591,0.00104
1302,0.00028,0.00011,0.00166,0.03522,0.00422,0,0.00001,0.00213,0.00023,0.0027,0.00028,0.00105,0.00131,0.93357,0.00026,0.01592,0.00104
1303,0.00028,0.00011,0.00164,0.03518,0.00422,0,0.00001,0.00217,0.00023,0.00265,0.00028,0.00105,0.00131,0.93365,0.00024,0.01593,0.00104
1304,0.00028,0.00011,0.00164,0.03516,0.0042,0,0.00001,0.00217,0.00023,0.00265,0.00028,0.00105,0.00131,0.93367,0.00024,0.01593,0.00104
1305,0.00028,0.00011,0.00155,0.03444,0.00403,0,0.00001,0.00213,0.00022,0.00268,0.00026,0.00099,0.00129,0.93487,0.00022,0.01589,0.00102
1306,0.00027,0.00011,0.00153,0.03441,0.00402,0,0.00001,0.00207,0.00022,0.00268,0.00024,0.00099,0.00131,0.93498,0.00022,0.0159,0.00102
1307,0.00027,0.00011,0.00152,0.03438,0.00403,0,0.00001,0.00204,0.00022,0.00265,0.00022,0.00099,0.00132,0.93508,0.00021,0.01592,0.00102
1308,0.00027,0.00011,0.00152,0.03438,0.00399,0,0.00001,0.00204,0.00022,0.00267,0.00022,0.00099,0.0013,0.93512,0.00021,0.01592,0.00102
1309,0.00027,0.00011,0.00152,0.03436,0.00398,0,0.00001,0.00204,0.00022,0.00267,0.00022,0.00099,0.0013,0.93513,0.00021,0.01592,0.00102
1310,0.00025,0.00011,0.00144,0.03409,0.00363,0,0,0.00204,0.00023,0.00263,0.00023,0.001,0.00127,0.9359,0.00016,0.01598,0.00104
1311,0.00025,0.00011,0.00144,0.03406,0.00364,0,0,0.00202,0.00023,0.00262,0.00023,0.001,0.00127,0.93595,0.00016,0.01598,0.00104
1312,0.00025,0.00011,0.00146,0.03403,0.00352,0,0,0.00203,0.00023,0.00263,0.00026,0.001,0.00127,0.93606,0.00016,0.01597,0.00104
1313,0.00025,0.00011,0.00146,0.034,0.00351,0,0,0.00202,0.00023,0.00262,0.00027,0.001,0.00127,0.9361,0.00016,0.01597,0.00104
1314,0.00025,0.00011,0.00146,0.03397,0.00353,0,0,0.00203,0.00023,0.00262,0.00024,0.001,0.00127,0.93612,0.00016,0.01597,0.00105
1315,0.00027,0.00011,0.00142,0.03373,0.00333,0,0,0.00201,0.00023,0.00256,0.00025,0.00099,0.00126,0.93659,0.00018,0.01602,0.00105
1316,0.00026,0.00011,0.00141,0.03372,0.00333,0,0,0.00199,0.00023,0.00258,0.00025,0.00099,0.00126,0.93661,0.00018,0.01602,0.00105
1317,0.00026,0.00011,0.00142,0.03368,0.00331,0,0,0.00198,0.00023,0.00257,0.00025,0.00099,0.00126,0.93669,0.00018,0.01602,0.00105
1318,0.00026,0.00011,0.00142,0.03371,0.00329,0,0,0.00194,0.00023,0.00258,0.00025,0.00099,0.00126,0.93673,0.00018,0.01602,0.00104
1319,0.00026,0.00011,0.00141,0.03368,0.00327,0,0,0.00194,0.00023,0.00258,0.00025,0.00099,0.00126,0.93678,0.00018,0.01602,0.00104
1320,0.00028,0.0001,0.00261,0.02395,0.00578,0,0.00002,0.00272,0.00021,0.00321,0.00032,0.00074,0.001,0.94435,0.00018,0.01377,0.00076
1321,0.00028,0.0001,0.00259,0.02394,0.00573,0,0.00002,0.00268,0.00021,0.00312,0.00031,0.00074,0.00101,0.94456,0.00018,0.01378,0.00076
1322,0.00028,0.0001,0.00255,0.02401,0.00562,0,0.00002,0.00263,0.00021,0.00299,0.00033,0.00074,0.00098,0.94482,0.00018,0.01378,0.00076
1323,0.00027,0.0001,0.00254,0.02398,0.00561,0,0.00002,0.00264,0.00021,0.00297,0.00031,0.00074,0.00099,0.9449,0.00018,0.01378,0.00075
1324,0.00027,0.0001,0.00254,0.02395,0.00561,0,0.00002,0.00263,0.00021,0.00296,0.00031,0.00075,0.00099,0.94496,0.00017,0.01377,0.00077
1325,0.00026,0.00011,0.00242,0.02385,0.00484,0,0.00002,0.00247,0.00021,0.00272,0.0003,0.00077,0.00096,0.94625,0.00026,0.01376,0.00079
1326,0.00026,0.00011,0.00242,0.02383,0.00483,0,0.00002,0.00246,0.00021,0.00272,0.00028,0.00077,0.00095,0.9463,0.00026,0.01377,0.0008
1327,0.00026,0.00011,0.0024,0.02382,0.00478,0,0.00002,0.00247,0.00021,0.00274,0.00026,0.00077,0.00095,0.94637,0.00026,0.01376,0.0008
1328,0.00026,0.00011,0.00242,0.02378,0.00475,0,0.00002,0.00248,0.00021,0.00274,0.00026,0.00077,0.00095,0.94643,0.00026,0.01376,0.0008
1329,0.00027,0.00011,0.0024,0.02377,0.00477,0,0.00002,0.00248,0.00021,0.00273,0.00026,0.00077,0.00095,0.94645,0.00025,0.01376,0.0008
1330,0.00022,0.0001,0.00221,0.02371,0.00412,0,0.00002,0.00245,0.00023,0.00248,0.00027,0.00078,0.00092,0.94764,0.00023,0.01385,0.00077
1331,0.00022,0.0001,0.0022,0.0237,0.00408,0,0.00002,0.00247,0.00023,0.00248,0.00025,0.00078,0.00093,0.94769,0.00023,0.01385,0.00077
1332,0.00023,0.0001,0.0022,0.02366,0.00409,0,0.00002,0.00247,0.00023,0.00246,0.00025,0.00078,0.00092,0.94776,0.00022,0.01385,0.00077
1333,0.00022,0.0001,0.00219,0.02366,0.00409,0,0.00002,0.00246,0.00023,0.00244,0.00026,0.00078,0.00092,0.9478,0.00022,0.01385,0.00077
1334,0.00022,0.0001,0.00219,0.02367,0.00409,0,0.00002,0.00247,0.00023,0.00243,0.00026,0.00077,0.00092,0.94778,0.00022,0.01385,0.00077
1335,0.00021,0.0001,0.00191,0.02295,0.00369,0,0.00001,0.00215,0.00022,0.00246,0.00028,0.0007,0.00093,0.94906,0.00019,0.01439,0.00075
1336,0.00022,0.0001,0.00189,0.02295,0.00365,0,0.00001,0.00214,0.00022,0.00241,0.00027,0.0007,0.00091,0.94919,0.00019,0.0144,0.00075
1337,0.00022,0.0001,0.00187,0.02294,0.00368,0,0.00001,0.00215,0.00022,0.00238,0.00025,0.0007,0.00091,0.94923,0.00019,0.01439,0.00075
1338,0.00022,0.0001,0.00185,0.02294,0.00367,0,0.00001,0.00215,0.00022,0.00239,0.00025,0.0007,0.00091,0.94925,0.00019,0.01439,0.00075
1339,0.00022,0.0001,0.00185,0.02294,0.00364,0,0.00001,0.00214,0.00022,0.0024,0.00025,0.0007,0.00091,0.94929,0.00019,0.01439,0.00075
1340,0.00018,0.0001,0.00159,0.02276,0.00325,0.00001,0.00001,0.00212,0.00022,0.00231,0.00034,0.00068,0.00091,0.95019,0.00017,0.01443,0.00074
1341,0.00018,0.0001,0.00158,0.02281,0.00325,0.00001,0.00001,0.0021,0.00022,0.0023,0.00031,0.00068,0.00092,0.9502,0.00017,0.01443,0.00074
1342,0.00018,0.0001,0.00158,0.02277,0.00327,0.00001,0.00001,0.00209,0.00022,0.0023,0.0003,0.00067,0.00092,0.95025,0.00017,0.01443,0.00074
1343,0.00018,0.0001,0.00158,0.02277,0.00328,0.00001,0.00001,0.00209,0.00022,0.00231,0.00026,0.00066,0.00091,0.95027,0.00019,0.01442,0.00074
1344,0.00018,0.0001,0.00158,0.02278,0.00327,0.00001,0.00001,0.00209,0.00022,0.00231,0.00027,0.00066,0.00091,0.95023,0.00018,0.01446,0.00074
1345,0.00017,0.0001,0.00153,0.02273,0.00299,0.00001,0.00001,0.00211,0.00022,0.00224,0.00026,0.00066,0.00092,0.95056,0.00025,0.01452,0.00074
1346,0.00017,0.0001,0.00153,0.02275,0.00299,0.00001,0.00001,0.00209,0.00022,0.00221,0.00025,0.00066,0.00091,0.95059,0.00025,0.01451,0.00074
1347,0.00018,0.0001,0.00153,0.02274,0.00298,0.00001,0.00001,0.00208,0.00022,0.00221,0.00025,0.00066,0.00091,0.95064,0.00023,0.01451,0.00074
1348,0.00018,0.0001,0.00153,0.02274,0.00297,0.00001,0.00001,0.00209,0.00022,0.00221,0.00025,0.00066,0.00091,0.95065,0.00023,0.01451,0.00074
1349,0.00018,0.0001,0.00154,0.02273,0.00297,0.00001,0.00001,0.00209,0.00022,0.00221,0.00025,0.00066,0.00091,0.95066,0.00023,0.01451,0.00074
1350,0.00015,0.0001,0.00177,0.01981,0.0039,0.00001,0.00001,0.00213,0.00018,0.00245,0.00021,0.00052,0.00078,0.95337,0.00025,0.01377,0.00058
1351,0.00015,0.0001,0.00175,0.01985,0.0039,0.00001,0.00001,0.00211,0.00018,0.00241,0.0002,0.00052,0.00078,0.95341,0.00026,0.01377,0.00058
1352,0.00015,0.0001,0.00173,0.01979,0.00383,0.00001,0.00001,0.0021,0.00018,0.00236,0.00021,0.00052,0.00078,0.95357,0.00027,0.01381,0.00058
1353,0.00015,0.0001,0.00172,0.01978,0.00387,0.00001,0.00001,0.00211,0.00018,0.0023,0.0002,0.00052,0.00078,0.95366,0.00022,0.01381,0.00058
1354,0.00015,0.0001,0.00171,0.01982,0.00389,0.00001,0.00001,0.00211,0.00018,0.00227,0.0002,0.00052,0.00079,0.95366,0.00022,0.01377,0.00058
1355,0.00014,0.00009,0.00163,0.0197,0.00358,0.00001,0.00001,0.00205,0.00018,0.00215,0.0002,0.00051,0.00076,0.9544,0.00022,0.01381,0.00057
1356,0.00014,0.00009,0.00163,0.01969,0.00356,0.00001,0.00001,0.00206,0.00018,0.00215,0.00022,0.00051,0.00076,0.95442,0.00022,0.0138,0.00057
1357,0.00014,0.00009,0.00162,0.01965,0.00356,0.00001,0.00001,0.00206,0.00018,0.00214,0.0002,0.00051,0.00076,0.95451,0.00021,0.0138,0.00057
1358,0.00014,0.00009,0.00163,0.01965,0.00354,0.00001,0.00001,0.00205,0.00018,0.00212,0.00021,0.00051,0.00075,0.95454,0.00022,0.01379,0.00057
1359,0.00014,0.00009,0.00163,0.01965,0.00353,0.00001,0.00001,0.00205,0.00018,0.00212,0.00021,0.00051,0.00075,0.95455,0.00022,0.01378,0.00057
1360,0.00014,0.00008,0.00158,0.01958,0.00328,0.00001,0.00001,0.00203,0.00018,0.00202,0.00018,0.00051,0.00073,0.95512,0.00021,0.01383,0.00052
1361,0.00014,0.00008,0.00159,0.01957,0.0033,0.00001,0.00001,0.00204,0.00018,0.00201,0.00016,0.00051,0.00073,0.95513,0.00021,0.01383,0.00052
1362,0.00014,0.00008,0.00158,0.01955,0.00328,0.00001,0.00001,0.00206,0.00018,0.002,0.00014,0.00051,0.00073,0.9552,0.00021,0.01383,0.00052
1363,0.00014,0.00008,0.00158,0.01953,0.00328,0.00001,0.00001,0.00206,0.00018,0.00199,0.00014,0.00051,0.00073,0.95523,0.00021,0.01384,0.00052
1364,0.00014,0.00008,0.00158,0.01946,0.00327,0.00001,0.00001,0.00206,0.00018,0.00201,0.00014,0.00051,0.00073,0.9553,0.00021,0.01384,0.0005
1365,0.00015,0.00008,0.0015,0.01924,0.00294,0.00001,0.00001,0.00193,0.00017,0.00202,0.00017,0.00049,0.00065,0.95589,0.00021,0.01403,0.0005
1366,0.00015,0.00008,0.0015,0.01923,0.00291,0.00001,0.00001,0.00192,0.00017,0.00202,0.00017,0.00049,0.00065,0.95593,0.00021,0.01405,0.0005
1367,0.00015,0.00008,0.0015,0.01923,0.00288,0.00001,0.00001,0.00191,0.00017,0.002,0.00018,0.00049,0.00065,0.95596,0.00023,0.01404,0.0005
1368,0.00015,0.00008,0.00151,0.01922,0.00288,0.00001,0.00001,0.0019,0.00017,0.002,0.00017,0.00049,0.00065,0.95596,0.00024,0.01406,0.0005
1369,0.00015,0.00008,0.0015,0.01922,0.00286,0.00001,0.00001,0.00191,0.00017,0.00197,0.00016,0.00049,0.00064,0.95603,0.00024,0.01406,0.0005
1370,0.00017,0.00008,0.0014,0.01924,0.00262,0.00001,0.00001,0.00179,0.00017,0.00195,0.00016,0.00049,0.00063,0.95638,0.0002,0.01421,0.0005
1371,0.00017,0.00008,0.00139,0.01922,0.00261,0.00001,0.00001,0.00179,0.00017,0.00194,0.00016,0.00049,0.00063,0.95643,0.0002,0.01421,0.0005
1372,0.00017,0.00008,0.00137,0.01921,0.00258,0.00001,0.00001,0.00178,0.00017,0.00196,0.00019,0.00049,0.00063,0.95646,0.00019,0.01421,0.0005
1373,0.00017,0.00008,0.00136,0.01917,0.00264,0.00001,0.00001,0.00179,0.00017,0.00195,0.00015,0.00048,0.00063,0.95649,0.00019,0.01421,0.0005
1374,0.00017,0.00008,0.00136,0.01916,0.00263,0.00001,0.00001,0.00179,0.00017,0.00194,0.00015,0.00048,0.00063,0.95651,0.00019,0.01423,0.0005
1375,0.00019,0.00008,0.00129,0.01921,0.0026,0.00001,0.00001,0.00155,0.00017,0.00184,0.00013,0.0005,0.0006,0.95676,0.00016,0.01439,0.00049
1376,0.00019,0.00008,0.00129,0.01921,0.0026,0.00001,0.00001,0.00155,0.00017,0.00184,0.00013,0.0005,0.0006,0.95677,0.00016,0.01439,0.00049
1377,0.00017,0.00008,0.0013,0.01925,0.00252,0.00001,0.00001,0.00152,0.00017,0.00183,0.00013,0.0005,0.00061,0.95679,0.00022,0.0144,0.00049
1378,0.00017,0.00008,0.0013,0.01923,0.0025,0.00001,0.00001,0.00154,0.00017,0.00183,0.00013,0.0005,0.00061,0.95681,0.00021,0.01442,0.00049
1379,0.00017,0.00008,0.0013,0.01923,0.0025,0.00001,0.00001,0.00154,0.00017,0.00183,0.00013,0.00049,0.00061,0.95681,0.00021,0.01443,0.00049
1380,0.00035,0.00006,0.00258,0.01535,0.00377,0.00001,0,0.00263,0.00013,0.00309,0.00022,0.00041,0.00059,0.95679,0.0002,0.01343,0.0004
1381,0.00035,0.00006,0.00254,0.01537,0.00379,0.00001,0,0.00259,0.00013,0.00306,0.0002,0.00041,0.00058,0.95689,0.0002,0.01344,0.0004
1382,0.00037,0.00006,0.00248,0.01535,0.00376,0.00001,0,0.00257,0.00013,0.00301,0.0002,0.00041,0.0006,0.95703,0.00019,0.01343,0.0004
1383,0.00037,0.00006,0.00247,0.01541,0.00369,0.00001,0,0.00258,0.00013,0.00298,0.00021,0.00041,0.00061,0.95706,0.00019,0.01343,0.0004
1384,0.00037,0.00006,0.00248,0.01545,0.00362,0.00001,0,0.00258,0.00013,0.00294,0.00022,0.00041,0.00059,0.9571,0.00019,0.01343,0.0004
1385,0.00035,0.00007,0.00222,0.01553,0.0035,0,0,0.00246,0.00013,0.00272,0.0002,0.00042,0.00059,0.95777,0.00021,0.01342,0.00041
1386,0.00035,0.00007,0.00222,0.01552,0.00354,0,0,0.00245,0.00013,0.00267,0.00018,0.00041,0.00059,0.95784,0.00021,0.01342,0.00041
1387,0.00034,0.00007,0.00222,0.01547,0.00364,0,0,0.00241,0.00013,0.00262,0.00017,0.00041,0.00059,0.95792,0.00016,0.01343,0.00041
1388,0.00034,0.00007,0.0022,0.01548,0.00362,0,0,0.0024,0.00013,0.00263,0.00017,0.00041,0.00059,0.95796,0.00016,0.01343,0.00041
1389,0.00034,0.00007,0.00219,0.01551,0.00359,0,0,0.0024,0.00013,0.00262,0.00017,0.00041,0.00059,0.95798,0.00016,0.01344,0.00041
1390,0.00033,0.00006,0.00206,0.0153,0.00342,0,0,0.00234,0.00013,0.00236,0.00018,0.00039,0.00056,0.95881,0.00019,0.01346,0.00042
1391,0.00033,0.00006,0.00206,0.0153,0.00348,0,0,0.00233,0.00013,0.00237,0.00015,0.00039,0.00056,0.95879,0.00019,0.01344,0.00042
1392,0.00033,0.00006,0.00205,0.01531,0.00345,0,0,0.00234,0.00013,0.00234,0.00014,0.00039,0.00056,0.95882,0.00018,0.01347,0.00042
1393,0.00033,0.00006,0.00204,0.01528,0.00345,0,0,0.00234,0.00013,0.00232,0.00014,0.00039,0.00056,0.95888,0.00019,0.01347,0.00042
